5.956999999999984582e-15 1.742959315027956677e+02 2.036715040824182144e-01 5.118875201154541976e+00
7.284920771310117230e-15 1.742959315027897560e+02 2.036715040824112477e-01 5.118875201154657439e+00
8.908858593967721496e-15 1.742959315027897560e+02 2.036715040824112477e-01 5.118875201154657439e+00
1.089480090983049439e-14 1.742959315027897560e+02 2.036715040824112477e-01 5.118875201154657439e+00
1.332344492988294893e-14 1.742959315027897560e+02 2.036715040824112477e-01 5.118875201154657439e+00
1.629347670221778585e-14 1.742959315027897560e+02 2.036715040824112477e-01 5.118875201154657439e+00
1.992558114232736413e-14 1.742959315027898413e+02 2.036715040824113587e-01 5.118875201154654775e+00
2.436734597014707618e-14 1.742959315027898413e+02 2.036715040824113587e-01 5.118875201154654775e+00
2.979925882149147801e-14 1.742959315027898413e+02 2.036715040824113587e-01 5.118875201154654775e+00
3.644204122181132147e-14 1.742959315027899265e+02 2.036715040824114697e-01 5.118875201154654775e+00
4.456561743255220627e-14 1.742959315027899265e+02 2.036715040824114697e-01 5.118875201154654775e+00
5.450008261216394388e-14 1.742959315027899834e+02 2.036715040824115530e-01 5.118875201154652999e+00
6.664911597439507081e-14 1.742959315027900971e+02 2.036715040824116640e-01 5.118875201154651222e+00
8.150638397705731750e-14 1.742959315027900971e+02 2.036715040824116640e-01 5.118875201154651222e+00
9.967560007199000218e-14 1.742959315027902960e+02 2.036715040824118861e-01 5.118875201154647669e+00
1.218950561284609594e-13 1.742959315027903529e+02 2.036715040824119416e-01 5.118875201154646781e+00
1.490676223451804667e-13 1.742959315027904665e+02 2.036715040824120526e-01 5.118875201154644117e+00
1.822974346738660492e-13 1.742959315027906939e+02 2.036715040824123579e-01 5.118875201154639676e+00
2.229347605190866482e-13 1.742959315027908929e+02 2.036715040824125800e-01 5.118875201154637011e+00
2.726308657969690676e-13 1.742959315027911202e+02 2.036715040824128575e-01 5.118875201154630794e+00
3.334051128327356187e-13 1.742959315027913760e+02 2.036715040824131628e-01 5.118875201154626353e+00
4.077270155676002735e-13 1.742959315027918308e+02 2.036715040824136902e-01 5.118875201154618360e+00
4.986165863241064146e-13 1.742959315027922287e+02 2.036715040824141620e-01 5.118875201154609478e+00
6.097670516421434982e-13 1.742959315027928540e+02 2.036715040824148837e-01 5.118875201154597043e+00
7.456949236475391420e-13 1.742959315027935077e+02 2.036715040824156608e-01 5.118875201154583721e+00
9.119235249858121470e-13 1.742959315027944172e+02 2.036715040824167156e-01 5.118875201154566845e+00
1.115207424713026669e-12 1.742959315027954119e+02 2.036715040824178813e-01 5.118875201154548193e+00
1.363806904920465345e-12 1.742959315027967193e+02 2.036715040824193801e-01 5.118875201154523324e+00
1.667823610829491912e-12 1.742959315027982541e+02 2.036715040824211842e-01 5.118875201154491350e+00
2.039611023235400213e-12 1.742959315028001868e+02 2.036715040824234324e-01 5.118875201154454935e+00
2.494276432526554871e-12 1.742959315028024889e+02 2.036715040824261247e-01 5.118875201154410526e+00
3.050294811600141263e-12 1.742959315028053311e+02 2.036715040824294554e-01 5.118875201154355459e+00
3.730259531919658275e-12 1.742959315028088554e+02 2.036715040824335632e-01 5.118875201154285293e+00
4.561800427473415891e-12 1.742959315028130902e+02 2.036715040824385037e-01 5.118875201154204468e+00
5.578706511444105737e-12 1.742959315028182345e+02 2.036715040824445544e-01 5.118875201154103216e+00
6.822298966302210737e-12 1.742959315028246294e+02 2.036715040824519929e-01 5.118875201153980647e+00
8.343110197700627824e-12 1.742959315028324170e+02 2.036715040824611245e-01 5.118875201153826993e+00
1.020293717921079454e-11 1.742959315028418530e+02 2.036715040824721989e-01 5.118875201153641363e+00
1.247735252395587611e-11 1.742959315028535343e+02 2.036715040824857714e-01 5.118875201153414878e+00
1.525877531857060688e-11 1.742959315028678304e+02 2.036715040825024803e-01 5.118875201153137766e+00
1.866022650042125944e-11 1.742959315028851393e+02 2.036715040825227696e-01 5.118875201152798482e+00
2.281992137489863074e-11 1.742959315029065124e+02 2.036715040825477219e-01 5.118875201152383703e+00
2.790688588612777653e-11 1.742959315029325467e+02 2.036715040825781142e-01 5.118875201151877441e+00
3.412782485385829900e-11 1.742959315029643790e+02 2.036715040826153345e-01 5.118875201151255716e+00
4.173552126196182065e-11 1.742959315030033736e+02 2.036715040826608536e-01 5.118875201150498100e+00
5.103910789704927652e-11 1.742959315030509799e+02 2.036715040827165035e-01 5.118875201149570842e+00
6.241662871719882819e-11 1.742959315031092729e+02 2.036715040827845880e-01 5.118875201148435750e+00
7.633040037217968790e-11 1.742959315031803840e+02 2.036715040828677437e-01 5.118875201147046639e+00
9.334579807851446873e-11 1.742959315032674681e+02 2.036715040829695511e-01 5.118875201145350218e+00
1.141542291987060051e-10 1.742959315033740495e+02 2.036715040830940349e-01 5.118875201143273657e+00
1.396012280380311014e-10 1.742959315035042778e+02 2.036715040832461909e-01 5.118875201140737907e+00
1.707208134689702328e-10 1.742959315036636099e+02 2.036715040834323753e-01 5.118875201137634612e+00
2.087775054784395112e-10 1.742959315038584407e+02 2.036715040836600543e-01 5.118875201133838537e+00
2.553177079473223972e-10 1.742959315040966999e+02 2.036715040839384427e-01 5.118875201129199581e+00
3.122325455613133701e-10 1.742959315043879940e+02 2.036715040842788926e-01 5.118875201123520569e+00
3.818347081817441095e-10 1.742959315047442317e+02 2.036715040846951430e-01 5.118875201116582119e+00
4.669524251872304427e-10 1.742959315051799933e+02 2.036715040852043468e-01 5.118875201108092909e+00
5.710443883599289799e-10 1.742959315057128435e+02 2.036715040858270154e-01 5.118875201097711880e+00
6.983402931179038141e-10 1.742959315063644397e+02 2.036715040865884063e-01 5.118875201085019810e+00
8.540127088765192660e-10 1.742959315071613275e+02 2.036715040875196336e-01 5.118875201069492675e+00
1.044387262356453046e-09 1.742959315081357943e+02 2.036715040886583339e-01 5.118875201050508750e+00
1.277199674472427715e-09 1.742959315093275734e+02 2.036715040900509421e-01 5.118875201027293542e+00
1.561910095295411163e-09 1.742959315107849250e+02 2.036715040917539132e-01 5.118875200998902031e+00
1.910087509843299153e-09 1.742959315125671651e+02 2.036715040938365529e-01 5.118875200964178696e+00
2.335879834728471131e-09 1.742959315147467692e+02 2.036715040963834877e-01 5.118875200921719326e+00
2.856588807671298216e-09 1.742959315174122139e+02 2.036715040994981907e-01 5.118875200869792863e+00
3.493373030064913782e-09 1.742959315206718713e+02 2.036715041033071716e-01 5.118875200806291659e+00
4.272107730175342505e-09 1.742959315246581298e+02 2.036715041079652788e-01 5.118875200728634667e+00
5.224436182781424325e-09 1.742959315295329361e+02 2.036715041136617221e-01 5.118875200633665301e+00
6.389055508868328740e-09 1.742959315354945034e+02 2.036715041206280385e-01 5.118875200517524426e+00
7.813289102838397206e-09 1.742959315427849560e+02 2.036715041291472239e-01 5.118875200375498480e+00
9.555009581587806544e-09 1.742959315517006473e+02 2.036715041395655290e-01 5.118875200201807196e+00
1.168499039297907988e-08 1.742959315626037551e+02 2.036715041523062264e-01 5.118875199989399327e+00
1.428978163947837341e-08 1.742959315759372885e+02 2.036715041678869575e-01 5.118875199729645331e+00
1.747522697379926143e-08 1.742959315922432495e+02 2.036715041869411047e-01 5.118875199411984767e+00
2.137076447285375801e-08 1.742959316121839493e+02 2.036715042102426043e-01 5.118875199023511513e+00
2.613468625265553647e-08 1.742959316365699749e+02 2.036715042387385877e-01 5.118875198548439975e+00
3.196057054450961056e-08 1.742959316663919367e+02 2.036715042735867121e-01 5.118875197967466484e+00
3.908514759486670537e-08 1.742959317028616795e+02 2.036715043162030114e-01 5.118875197256986809e+00
4.779791901352489890e-08 1.742959317474612817e+02 2.036715043683193782e-01 5.118875196388125381e+00
5.845292144485914163e-08 1.742959318020029400e+02 2.036715044320533963e-01 5.118875195325581551e+00
7.148311256965150938e-08 1.742959318687028656e+02 2.036715045099948274e-01 5.118875194026177411e+00
8.741796400143640652e-08 1.742959319502713242e+02 2.036715046053107492e-01 5.118875192437112531e+00
1.069049759509326344e-07 1.742959320500229126e+02 2.036715047218742580e-01 5.118875190493818117e+00
1.307359878901057035e-07 1.742959321720109074e+02 2.036715048644219539e-01 5.118875188117328889e+00
1.598793543290886704e-07 1.742959323211921685e+02 2.036715050387460091e-01 5.118875185211076762e+00
1.955192931434666780e-07 1.742959325036285918e+02 2.036715052519299518e-01 5.118875181656970419e+00
2.391040053403920878e-07 1.742959327267332696e+02 2.036715055126363527e-01 5.118875177310591162e+00
2.924045215725485719e-07 1.742959329995719884e+02 2.036715058314589044e-01 5.118875171995323825e+00
3.575866665819810820e-07 1.742959333332312610e+02 2.036715062213525773e-01 5.118875165495194501e+00
4.372990657926196314e-07 1.742959337412690672e+02 2.036715066981604760e-01 5.118875157546066923e+00
